subscription_id,subscription_name,resource_group,resource_name,resource_type,location,sku,size,unit,quantity,unit_price_usd,estimated_cost_usd
sub-error-test-01,Error Test Suite,rg-error-sku-variations,vm-sku-test-03,Microsoft.Compute/virtualMachines,eastus,NDF,Standard_D2s_v3,1 Hour,730,0.096,70.08
sub-error-test-01,Error Test Suite,rg-error-sku-variations,vm-sku-test-04,Microsoft.Compute/virtualMachines,eastus,NDF,Standard_D4s_v3,1 Hour,730,0.211,154.03
sub-error-test-01,Error Test Suite,rg-error-sku-variations,vm-sku-test-05,Microsoft.Compute/virtualMachines,eastus,NDF,Standard_E4s_v3,1 Hour,730,0.264,192.72
sub-error-test-01,Error Test Suite,rg-error-region-variations,vm-us-east-01,Microsoft.Compute/virtualMachines,eastus,NDF,Standard_D2s_v3,1 Hour,730,0.096,70.08
sub-error-test-01,Error Test Suite,rg-error-region-variations,vm-eu-west-01,Microsoft.Compute/virtualMachines,westeurope,NDF,Standard_D2s_v3,1 Hour,730,0.106,77.38
sub-error-test-01,Error Test Suite,rg-error-region-variations,vm-asia-se-01,Microsoft.Compute/virtualMachines,southeastasia,NDF,Standard_D2s_v3,1 Hour,730,0.111,81.03
sub-error-test-01,Error Test Suite,rg-error-region-variations,vm-uk-south-01,Microsoft.Compute/virtualMachines,uksouth,NDF,Standard_D2s_v3,1 Hour,730,0.104,75.92
sub-error-test-01,Error Test Suite,rg-error-resource-types,vm-compute,Microsoft.Compute/virtualMachines,eastus,NDF,Standard_B2s,1 Hour,730,0.0416,30.37
sub-error-test-01,Error Test Suite,rg-error-resource-types,st-storage,Microsoft.Storage/storageAccounts,eastus,Standard_LRS,NDF,1 GB/Month,200,0.018,3.60
sub-error-test-01,Error Test Suite,rg-error-resource-types,sql-database,Microsoft.Sql/servers/databases,eastus,Standard,NDF,1 Hour,730,0.10,73.00
sub-error-test-01,Error Test Suite,rg-error-resource-types,asp-appservice,Microsoft.Web/serverFarms,eastus,NDF,S1,1 Hour,730,0.064,46.72
sub-error-test-01,Error Test Suite,rg-error-resource-types,vnet-network,Microsoft.Network/virtualNetworks,eastus,NDF,NDF,N/A,0,0.00,0.00
sub-error-test-01,Error Test Suite,rg-error-edge-cases,vm-edge-01,Microsoft.Compute/virtualMachines,eastus,NDF,Standard_B1s,1 Hour,1,0.0193,0.02
sub-error-test-01,Error Test Suite,rg-error-edge-cases,vm-edge-02,Microsoft.Compute/virtualMachines,eastus,NDF,Standard_B1s,1 Hour,8760,0.0193,168.57
sub-error-test-01,Error Test Suite,rg-error-mixed-valid,cosmosdb-cosmos,Microsoft.DocumentDB/databaseAccounts,eastus,NDF,Multi-region,1 Hour,730,0.72,525.60
sub-error-test-01,Error Test Suite,rg-error-mixed-valid,postgresql-pg,Microsoft.DBforPostgreSQL/servers,eastus,NDF,General Purpose,1 Hour,730,0.256,186.88
sub-error-test-01,Error Test Suite,rg-error-mixed-valid,appinsights-ai,Microsoft.Insights/components,eastus,NDF,Enterprise,1 GB,100,2.00,200.00
sub-error-test-01,Error Test Suite,rg-error-mixed-valid,loganalytics-la,Microsoft.OperationalInsights/workspaces,eastus,NDF,PerGB2018,1 GB,50,2.30,115.00
sub-error-test-01,Error Test Suite,rg-error-mixed-valid,keyvault-kv,Microsoft.KeyVault/vaults,eastus,NDF,Standard,1 Month,1,5.00,5.00
sub-error-test-01,Error Test Suite,rg-error-mixed-valid,servicebus-sb,Microsoft.ServiceBus/namespaces,eastus,NDF,Standard,1 Million Ops,20,1.00,20.00
sub-error-test-01,Error Test Suite,rg-error-trailing-space,vm-space-test ,Microsoft.Compute/virtualMachines,eastus,NDF,Standard_B2s,1 Hour,730,0.0416,30.37
sub-error-test-01,Error Test Suite,rg-error-leading-space, vm-space-test,Microsoft.Compute/virtualMachines,eastus,NDF,Standard_B2s,1 Hour,730,0.0416,30.37
